_id,name,factory,style,abv
rate_beer_1353,Knightberg Plumbeer Porter,Premium Pivovarni Peterburga - Knightberg,Imperial Porter,8.6
rate_beer_1354,Alligator Amber &#40;Oak Chips & Vanilla Beans&#41;,Alligator Brewing Company &#40;aka: Tall Paul Brew House&#41;,Amber Ale,
rate_beer_1355,Sixpoint Global Warmer,Sixpoint Brewery,Amber Ale,7.0
rate_beer_1356,Grand Canyon Sunset Amber Ale,Grand Canyon Brewing Company,Amber Ale,5.0
rate_beer_1357,Sandar Tiffani Amber Thiessen,Sandar Haandverksbryggeri AS,Amber Ale,4.6
rate_beer_1358,Burnard_s Oaky Dokey,Burnard_s Cider,Cider,5.2
rate_beer_1359,49er Red Ale,Hasli-Bier,Irish Ale,5.3
rate_beer_1360,Muckish Mountain Miner_s Red,Muckish Mountain,Irish Ale,
rate_beer_1361,Bedondaine et Bedons Ronds Madame Nicole,Bedondaine et Bedons Ronds,Saison,6.0
rate_beer_1362,E. J. Phair Johnny Bravo,E. J. Phair Brewing Company,India Pale Ale &#40;IPA&#41;,6.0
rate_beer_1363,El Toro Poppy Jasper Amber Ale,El Toro Brewing Co.,Amber Ale,5.3
rate_beer_1364,Border Orchards Ashton Bitter SV,Border Orchards,Cider,6.5
rate_beer_1365,Fat Head_s Busy Bee Honey Blonde Ale,Fat Head_s Brewery & Saloon,Golden Ale/Blond Ale,5.4
rate_beer_1366,Little Beer Little Tenderness,Little Beer,Amber Ale,5.4
rate_beer_1367,Elk Mountain Rock Slide Amber Ale,Elk Mountain Brewing Company,Amber Ale,5.5
rate_beer_1368,Boscos Kung Fu,Boscos Brewing Company &#40;Roma Pomodori&#41;,Bitter,4.99
rate_beer_1369,Abbeydale Redemption,Abbeydale,English Strong Ale,5.0
rate_beer_1370,Roseville Armstrong Amber,Roseville Brewing Company,Amber Ale,
rate_beer_1371,De Garve Maltz & Waltz,De Garve,Amber Ale,5.0
rate_beer_1372,Whole Foods Market &#40;Houston&#41; Get To The Root,Whole Foods Market Brewing Company &#40;Houston&#41;,Amber Ale,6.5
rate_beer_1373,Hearthstone Red Rye Ale,Hearthstone Brewery,Specialty Grain,5.0
rate_beer_1374,Plymouth The Mighty Mullet IPA,Plymouth Brewing Company,India Pale Ale &#40;IPA&#41;,7.3
rate_beer_1375,Wavelength Redshift Red Ale,Wavelength Brewing Company,Amber Ale,7.0
rate_beer_1376,Heinzelmannchen Big Amber Gnome Ale,Heinzelmannchen Brewery,Amber Ale,8.0
rate_beer_1377,Bull & Barrel Urban Amber,Bull & Barrel Brew Pub,Amber Ale,6.1
rate_beer_1378,Four Corners Block Party,Four Corners Brewing Company,Porter,5.7
rate_beer_1379,Alpha Project Burning Down The House,Alpha Project,India Pale Ale &#40;IPA&#41;,5.5
rate_beer_1380,Oskar Blues British Knight Scotch Red Ale,Oskar Blues Brewery,Scottish Ale,7.4
rate_beer_1381,Blind Tiger Stranger Danger IPA,Blind Tiger,India Pale Ale &#40;IPA&#41;,6.9
rate_beer_1382,Frodsham Devil_s Garden,Frodsham,Bitter,3.9
rate_beer_1383,LagabiÃ¨re Rousse Svelte,LagabiÃ¨re,Amber Ale,5.5
rate_beer_1384,Broadhead The Amarillo Chainsaw Massacre,Broadhead Brewing Company,India Pale Ale &#40;IPA&#41;,5.0
rate_beer_1385,Marks & Spencer Cornish Red Ale,St. Austell,Premium Bitter/ESB,4.9
rate_beer_1386,Stormcloud 7-Spot Amber Ale,Stormcloud Brewing Company,Amber Ale,6.0
rate_beer_1387,Big Top Ashley Gang Outlaw Imperial IPA,Big Top Brewing Company,Imperial IPA,9.87
rate_beer_1388,Boulder Creek Redwood Ale,Boulder Creek Brewing Co.,Amber Ale,5.3
rate_beer_1389,Brady_s Naughty Amber,Brady_s Brewhouse,Amber Ale,5.0
rate_beer_1390,Alpha Extra Special Red Ale,Alpha Brewing Company,Amber Ale,5.0
rate_beer_1391,Marco Island Loggerhead Red,Marco Island Brewery,Amber Ale,5.0
rate_beer_1392,4 Noses Rye Amber Lager,4 Noses Brewing Company,Specialty Grain,5.5
rate_beer_1393,Aqula Summer Session Ale,Aqula,English Pale Ale,4.5
rate_beer_1394,Viola Rossa,Birra Amarcord,Amber Ale,6.6
rate_beer_1395,Battle Road Midnight Rider Colonial Porter,Ipswich Ale Brewery,Porter,5.9
rate_beer_1396,Cheshire Brew Brothers Earl_s Eye Amber,Cheshire Brew Brothers,Bitter,3.8
rate_beer_1397,La Tour _ BiÃ¨res L_Aviateur,Brasseurs du Saguenay - La Tour _ BiÃ¨res,Amber Ale,6.0
rate_beer_1398,Ratsherrn Limited 2015 Backbord Red Ale,Ratsherrn Brauerei,Amber Ale,4.3
rate_beer_1399,Kassiks Otter Creek Amber,Kassiks Brewery,Amber Ale,6.2
rate_beer_1400,Franklin Street Manchester Red Ale,Franklin Street Brewing Company,Amber Ale,6.0
rate_beer_1401,8 Wired Flanders Pale,8 Wired Brewing,Sour/Wild Ale,6.0
rate_beer_1402,Ballast Point Homework Series Batch #1 - Hoppy Red Ale,Ballast Point Brewing Company,Amber Ale,7.0
rate_beer_1403,Legends of the Bay Ghosts of Hope Island ,Hockley Valley Brewing & Malting Company,Amber Ale,5.0
rate_beer_1404,Burley Oak Rude Girl,Burley Oak Brewing Company,Belgian Ale,8.0
rate_beer_1405,Black Sky Daywalker,Black Sky Brewery,Imperial IPA,7.5
rate_beer_1406,Fairhope Swayze in the Morning,Fairhope Brewing Company,India Pale Ale &#40;IPA&#41;,6.5
rate_beer_1407,Chapelle NorthmÃ¦n AmbrÃ©e,la Chapelle,BiÃ¨re de Garde,5.0
rate_beer_1408,Kilted Dragon Bonnie Heather Amber Ale,Kilted Dragon Brewing Company,Amber Ale,5.0
rate_beer_1409,Cascade Lakes Summertime Pale,Cascade Lakes Brewing Co.,American Pale Ale,5.5
rate_beer_1410,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.5
rate_beer_1411,Atlas Andromeda Milk Stout,Atlas Brewing Company,Sweet Stout,5.3
rate_beer_1412,Rattlesnake Mountain Helluva Honey Ale,Rattlesnake Mountain Brewing Company,Spice/Herb/Vegetable,
rate_beer_1413,8th Street Red Beard The Scotch,8th Street Ale Haus,Scotch Ale,6.0
rate_beer_1414,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.5
rate_beer_1415,COAST Carnie Fire,COAST Brewing Company,Amber Ale,5.0
rate_beer_1416,Cool Springs MorningWood Red Ale,Cool Springs Brewing Company,Amber Ale,
rate_beer_1417,Adroit Theory Experimental - Imperial Steam Beer,Adroit Theory Brewing Company,Specialty Grain,8.0
rate_beer_1418,Refuge Rampart Red,Refuge Brewery,Amber Ale,6.2
rate_beer_1419,Flyers F8 Crusader IRA,Flyers Restaurant & Brewery,India Pale Ale &#40;IPA&#41;,7.0
rate_beer_1420,La Tourangelle AmbrÃ©e,l_Aurore,Belgian Ale,6.1
rate_beer_1421,Modern Times Blazing World,Modern Times Beer,Amber Ale,6.8
rate_beer_1422,Squatters Big Cottonwood ,Squatters Craft Beers,Amber Ale,5.75
rate_beer_1423,Willimantic Riverfest Red Ale,Willimantic Brewing Company,Amber Ale,5.2
rate_beer_1424,Gold Rush Gold Dredge Red,Gold Rush Brewery,Amber Ale,
rate_beer_1425,Ausable Autumn Session Ale,Ausable Brewing Company,Amber Ale,5.1
rate_beer_1426,Millersburg Honey Run Sun Amber,Millersburg Brewing,Amber Ale,6.0
rate_beer_1427,Archibald ISA Rousse,Microbrasserie Archibald,Session IPA,3.8
rate_beer_1428,Kettle House Bourbon Barrel Road Rash Imperial Red Ale,Kettle House Brewing Company,American Strong Ale,13.0
rate_beer_1429,Red Eye Black Eye 4 - El Tormento,Red Eye Brewing Company,American Strong Ale,8.9
rate_beer_1430,Greenbush Remnant of the Dragon,Greenbush Brewing Company,Imperial IPA,9.0
rate_beer_1431,Moccasin Bend Red Headed Stepchild Irish Ale,Moccasin Bend Brewing Co.,Irish Ale,
rate_beer_1432,Elkhead Extra,Elkhead Brewing Company,Amber Ale,6.5
rate_beer_1433,No Clue Rancho Rye,No Clue Brewery,Amber Ale,6.0
rate_beer_1434,Brisbane Brewing Party-Guile Sonic Boom,Brisbane Brewing Co,Sour/Wild Ale,4.0
rate_beer_1435,Gutmann Oceanik Amber Ale,CervecerÃ­a Gutmann,Amber Ale,4.5
rate_beer_1436,Great Oakley Anaesthetise,Great Oakley,Barley Wine,7.5
rate_beer_1437,GrÃ¼nerlÃ¸kka Nighthawk India Red,GrÃ¼nerlÃ¸kka Brygghus,India Pale Ale &#40;IPA&#41;,6.0
rate_beer_1438,Nils Oscar Slayer 666 Red Ale,Nils Oscar,Amber Ale,6.5
rate_beer_1439,Bitter Root Belgian Style Amber Ale,Bitter Root Brewing,Amber Ale,
rate_beer_1440,Bootstrap Flagstaff Amber,Bootstrap Brewing,Amber Ale,5.6
rate_beer_1441,Tri Martolod Rousse,Tri Martolod,Oktoberfest/MÃ¤rzen,5.3
rate_beer_1442,Saranac Amber Ale,F.X. Matt Brewing Company,Amber Ale,5.6
rate_beer_1443,Banks_s Mild / Original  &#40;Filtered&#41;,Banks_s &#40;Marstons&#41;,Mild Ale,3.5
rate_beer_1444,Magic Rock / Cigar City Cigarro Roja Magica,Magic Rock,India Pale Ale &#40;IPA&#41;,6.5
rate_beer_1445,Riverbend Barrel Aged Right Said Red,Riverbend Brewing & Sports Pub,American Strong Ale,9.2
rate_beer_1446,Bootstrap Wreak Havoc Imperial IPA,Bootstrap Brewing,Imperial IPA,8.3
rate_beer_1447,Dancing Duck Amberillo,Dancing Duck,Amber Ale,4.8
rate_beer_1448,Carrig Brazen Amber Ale,Carrig Craft Brewing Company,Amber Ale,4.2
rate_beer_1449,McNeills Ruby Ale,McNeills Brewery,Amber Ale,5.7
rate_beer_1450,Beaverhead Armstead Amber,Beaverhead Brewing Company,Amber Lager/Vienna,5.7
rate_beer_1451,Holgate Brewhouse Red Riding Wood,Holgate Brewhouse,Saison,5.5
rate_beer_1452,Pinnacle Peak Amber Ale,Pinnacle Peak Patio Steakhouse,Amber Ale,
rate_beer_1453,1816 The Peak,1816 - Birrificio Livigno,India Pale Ale &#40;IPA&#41;,6.3
rate_beer_1454,Birra del Borgo Trentatre Ambrata,Birra del Borgo,American Pale Ale,6.0
rate_beer_1455,Sikaru La Fauve,Brasserie du Pays Flamand,Amber Ale,8.5
rate_beer_1456,Oak Creek Amber Ale,Oak Creek Brewing Co.,Amber Ale,5.5
rate_beer_1457,BentSpoke Gluten Friendly Ginger &#40;GFG&#41;,BentSpoke Brewing Company,Specialty Grain,4.0
rate_beer_1458,HolzbrÃ¤u Reservoir Hops,L_anjub Cervesa Artesana,India Pale Ale &#40;IPA&#41;,6.1
rate_beer_1459,Buffalo Water Bison Blonde Autumn Recipe,Milwaukee Brewing Company,Oktoberfest/MÃ¤rzen,
rate_beer_1460,Dark Horse Rod,Dark Horse Brewing Company,Spice/Herb/Vegetable,7.2
rate_beer_1461,Temperance Singing at Trees,Temperance Beer Company,Amber Ale,6.0
rate_beer_1462,40 Arpent Red Beans & Rice Ale,40 Arpent Brewing Company,Amber Ale,
rate_beer_1463,Horse Thief Hollow Roscoe Red Ale,Horse Thief Hollow Brewing,Amber Ale,
rate_beer_1464,Wild Earth Ponderosa Belgian Red Ale,Wild Earth Brewing,Belgian Ale,6.5
rate_beer_1465,Rare Bird Her Name Was Amber Ale,Rare Bird Brewery,Amber Ale,4.8
rate_beer_1466,5 Paddles Charred Remains,5 Paddles Brewing Company,Old Ale,8.0
rate_beer_1467,Struise Rosse,De Struise Brouwers,Belgian Ale,6.0
rate_beer_1468,Charleston Brewing Forever Amber,Charleston Brewing Company &#40;WV&#41;,Amber Ale,5.6
rate_beer_1469,Flat Tail Red Bush Sour Double Wit,Flat Tail Brewing Company,Witbier,7.5
rate_beer_1470,Adventure Second Ascent Double IPA,Adventure Brewing Company,Imperial IPA,9.0
rate_beer_1471,MalmÃ¶ Lord of Myrcene,MalmÃ¶ Brygghus,American Strong Ale,7.0
rate_beer_1472,Chilly Water Rust Never Sleeps Amber,Chilly Water Brewing Company,Amber Ale,5.7
rate_beer_1473,Gotlands Sleepy Bulldog Creamy Amber Ale,Gotlands Bryggeri &#40;Spendrups&#41;,Cream Ale,4.8
rate_beer_1474,Black Royal Red,Tarricone,Amber Lager/Vienna,5.8
rate_beer_1475,Barley Johns Grandpa_s Amber Ale,Barley Johns Brew Pub,Amber Ale,6.3
rate_beer_1476,Alpha Project British Amber,Alpha Project,Amber Ale,6.0
rate_beer_1477,559 Bourbon Barrel Ale &#40;BBA&#41;,W Brewing / 559 Brewing,American Strong Ale,8.0
rate_beer_1478,Three Monkeys Tres Vaqueros Amber Ale,Three Monkeys Brewing Company,Amber Ale,5.5
rate_beer_1479,Redds Sun &#40;Romanian&#41;,Ursus Breweries  &#40;SABMiller&#41;,Radler/Shandy,4.5
rate_beer_1480,Snake River Babeforce United Red Ale,Snake River Brewing Co.,Sour Red/Brown,5.9
rate_beer_1481,Pitchers Sunset Amber,Pitchers Brewery & Sports Shack,Amber Ale,5.5
rate_beer_1482,Solemn Oath Man vs. Internet,Solemn Oath Brewery,Belgian Strong Ale,9.0
rate_beer_1483,Birrart Mos_ka Torrada,Cerveceria Birrart,Amber Ale,6.0
rate_beer_1484,Pinglehead Omelet,Pinglehead Brewing Co. / Brewer_s Pizza,Spice/Herb/Vegetable,9.3
rate_beer_1485,Y Market Craft Heart Red,Y Market Brewing,Amber Ale,5.5
rate_beer_1486,14th Star 1493,14th Star Brewing Company,American Pale Ale,6.0
rate_beer_1487,51 North Monkeying Around Barley Wine,51 North Brewing Company,Barley Wine,9.5
rate_beer_1488,Out There Celestial Love,Out There,Premium Bitter/ESB,5.1
rate_beer_1489,Adur St. Cuthmans Red Wheelbarrow,Adur,Belgian Strong Ale,10.5
rate_beer_1490,Frankenmuth Christmas Town Ale,Frankenmuth Brewery,Brown Ale,6.0
rate_beer_1491,Boatyard Sunset Amber,Boatyard Brewing Co.,Amber Ale,6.8
rate_beer_1492,Basil Ts Rocket Red Ale,Basil Ts &#40;Red Bank&#41;,Amber Ale,5.0
rate_beer_1493,Hideout Red Curry Ale,The Hideout Brewing Company,Amber Ale,
rate_beer_1494,Andrews Leatherwood Red,Andrews Brewing Company,Amber Ale,5.6
rate_beer_1495,Cigar City Brewpub Redner,Cigar City Brewing,Amber Ale,6.6
rate_beer_1496,Kinetic Infrared Imperial Red Ale,Kinetic Brewing Company,American Strong Ale,9.3
rate_beer_1497,Moorhouses Amber Rambler,Moorhouses,Premium Bitter/ESB,4.8
rate_beer_1498,Barrelhead Indie Amber,J.W. Sweetman,Amber Ale,4.8
rate_beer_1499,Anthem Festivus,Anthem Brewing Company,Spice/Herb/Vegetable,8.1
rate_beer_1500,Empire Amber Ale,Empire Brewing Company,Amber Ale,5.5
rate_beer_1501,BullDog American Bully Amber,BullDog Brewery,Amber Ale,5.0
rate_beer_1502,38 State ColorAmber Amber Ale,38 State Brewing Company,Amber Ale,4.3
rate_beer_1503,Barrier Craven Belgian Red,Barrier Brewing Company,Belgian Ale,
rate_beer_1504,Brass Castle The Maltings 8 Hundred,Brass Castle,Imperial Stout,8.0
rate_beer_1505,Big Horse Little Red Rooster,Big Horse Brewing,Amber Ale,
rate_beer_1506,Rusty Scupper Amber Ale,Miller Brewing Company &#40;MillerCoors&#41;,Amber Ale,
rate_beer_1507,TRVE Crown of Eyes,TRVE Brewing,Amber Ale,5.0
rate_beer_1508,Iron Fist Blame Canada&#033;,Iron Fist Brewing Company,Imperial Stout,9.0
rate_beer_1509,Great Lakes Independence Ale,Great Lakes Brewing &#40;Ohio&#41;,Amber Ale,6.0
rate_beer_1510,Redemption Keen Massey Ale,Redemption,Mild Ale,3.6
rate_beer_1511,BullDog Rotty_s Red Ale,BullDog Brewery,Amber Ale,5.5
rate_beer_1512,Broken Tooth Anchorage Amber Ale,Broken Tooth Brewing Company,Amber Ale,5.9
rate_beer_1513,BrÃ¸ckhouse Amber,BrÃ¸ckhouse &#40;Premium Beer&#41;,Amber Ale,5.4
rate_beer_1514,Abrahalls Thundering Molly,Celtic Marches Cider,Cider,5.2
rate_beer_1515,Baladin Birra Lurisia Speciale,Le Baladin,Amber Ale,6.3
rate_beer_1516,Black Sky Kelvin & Hops Copper Ale,Black Sky Brewery,Amber Ale,5.2
rate_beer_1517,Piney River Masked Bandit IPA,Piney River Brewing Company,Black IPA,7.0
rate_beer_1518,Willimantic Mt. Rainier Red,Willimantic Brewing Company,Irish Ale,5.5
rate_beer_1519,Lavery Imperial Red Ale &#40;IRA&#41;,Lavery Brewing Company,American Strong Ale,8.2
rate_beer_1520,Right Brain Fenton Fire Hall Ale,Right Brain Brewery,Amber Ale,4.8
rate_beer_1521,Fire Station 5 Brush Fire Summer Ale,Portland Brewing Company &#40;Pyramid - North American Breweries&#41;,Golden Ale/Blond Ale,
rate_beer_1522,Two Metre Tall Forester Bitter Amber Ale,Two Metre Tall Brewing Company,Amber Ale,5.3
rate_beer_1523,Calanda PanachÃ©,Heineken Switzerland,Radler/Shandy,2.4
rate_beer_1524,Crooked Fence Exiled Series 3 of 6: Hunters Imperial Red,Crooked Fence Brewing Company,American Strong Ale,8.0
rate_beer_1525,7 Fjell Kjuagutt Amber Ale,7 Fjell Bryggeri,Amber Ale,4.7
rate_beer_1526,Bent Paddle / Fitger_s Barrel Aged Red Smoke Rye Ale,Bent Paddle Brewing Co.,Smoked,
rate_beer_1527,Big Wood Lil_ Red Riding Wood,Big Wood Brewery,Amber Ale,5.0
rate_beer_1528,Ellicottville E_vil Hoppy Winter Ale,Ellicottville Brewing,American Pale Ale,5.5
rate_beer_1529,Holy City The Gentle Mongoose,Holy City Brewing,Amber Ale,6.9
rate_beer_1530,La Boite _ Malt Gros Ours,Microbrasserie La Boite _ Malt,Amber Ale,5.0
rate_beer_1531,Chunky_s Red Carpet Ale,Woodstock Inn Brewery,Amber Ale,5.5
rate_beer_1532,Flying Monkey Amber Ale,Weston Brewing Company,Amber Ale,4.0
rate_beer_1533,23rd Street California Common,23rd Street Brewery,California Common,5.4
rate_beer_1534,Two Brothers Revelry Imperial Red Ale,Two Brothers Brewing Company,American Strong Ale,9.5
rate_beer_1535,Breckenridge Mountain Series: Hoppy Amber Ale,Breckenridge Brewery,Amber Ale,6.1
rate_beer_1536,AleSmith Speedway Stout - Red Velvet,AleSmith Brewing Company,Imperial Stout,12.0
rate_beer_1537,Battlefield Iwo Jima Red Ale ,Battlefield Brewery,Irish Ale,6.4
rate_beer_1538,Elysian Breadwinner,Elysian Brewing &#40;AB-InBev&#41;,Amber Ale,5.4
rate_beer_1539,Rock Bottom Orland Park Kiss Me Im Irish Dry Stout,Rock Bottom Orland Park,Dry Stout,4.2
rate_beer_1540,O_Fallon O_Bar Amber Ale,O_Fallon Brewery,Amber Ale,5.5
rate_beer_1541,Iechyd Da Brass Band Golden Ale,Iechyd Da Brewing Company,Golden Ale/Blond Ale,5.7
rate_beer_1542,Beer Works Boston Red Ale,Beer Works,Amber Ale,5.0
rate_beer_1543,Fallbrook Secret Lake Amber Ale,Fallbrook Brewing Company,Amber Ale,5.6
rate_beer_1544,Brady_s Calibration Ale,Brady_s Brewhouse,Amber Ale,
rate_beer_1545,Galactic Coast Goblin Hunter,Galactic Coast Brewing Company,Oktoberfest/MÃ¤rzen,6.6
rate_beer_1546,75th Street Happy Ending Strong Ale,75th Street Brewery,English Strong Ale,6.2
rate_beer_1547,Breakside Just The Tip Spruced Wheat,Breakside Brewery,Spice/Herb/Vegetable,
rate_beer_1548,Bitter Creek Red Desert Ale,Bitter Creek Brewing Company,Amber Ale,
rate_beer_1549,Four Peaks McCarthys Red ,Four Peaks Brewing Company,American Pale Ale,5.0
rate_beer_1550,Marshall Revival Red Ale,Marshall Brewing Company,Amber Ale,6.5
rate_beer_1551,Ale Mania Imperial Red Ale,Ale Mania &#40;Fritz Ale&#41;,American Strong Ale,9.5
rate_beer_1552,1516 Opal Pils,1516 Brewing Company,Pilsener,
rate_beer_1553,Fountain City Prairie Moon Red,Grays Brewing Company,Amber Ale,
rate_beer_1554,Freedom_s Edge Magnitude Imperial Red,Freedom_s Edge Brewing,American Strong Ale,7.5
rate_beer_1555,Alley Kat Pumpkin Pie Spiced Ale,Alley Kat Brewing Company,Spice/Herb/Vegetable,5.4
rate_beer_1556,Brewer_s Alley Two Loves Chocolate Ale,Brewer_s Alley Restaurant & Brewery,Brown Ale,5.7
rate_beer_1557,Caledonian Drop Kick,Caledonian &#40;Heineken UK&#41;,English Pale Ale,4.0
rate_beer_1558,The Unknown Open Road Hop Red,The Unknown Brewing Company,Amber Ale,6.5
rate_beer_1559,Black Dog Bone Crusher Barley Wine,Black Dog Brewery,Barley Wine,12.0
rate_beer_1560,Old Bakery The Observer,Old Bakery Beer Company,Amber Ale,5.3
rate_beer_1561,Gardians Grain rouge,BiÃ¨re des Gardians,Amber Ale,4.7
rate_beer_1562,Le Malbord La Rousse du Malbord,Le Malbord,Amber Ale,5.0
rate_beer_1563,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.5
rate_beer_1564,McMenamins Workingmans Red,McMenamins Pubs and Breweries,Amber Ale,6.0
rate_beer_1565,Ship in a Bottle Mersey Ale,Liverpool Organic,Amber Ale,5.3
rate_beer_1566,Oakshire Amber,Oakshire Brewing,Amber Ale,5.4
rate_beer_1567,All Saints Crimson Halo,All Saints Brewing Company,Amber Ale,5.3
rate_beer_1568,Redfish Wildfire Smoked Porter,Redfish New Orleans Brewhouse,Smoked,5.6
rate_beer_1569,Cheaha Xena Winter Ale,Cheaha Brewing Company,Spice/Herb/Vegetable,8.6
rate_beer_1570,Mia and Pias Rods Rodeo Red,Mia and Pias Pizzeria and Brewhouse,Amber Ale,4.7
rate_beer_1571,Awesome Red: Red House IRA,Seven Brides Brewing Company,India Pale Ale &#40;IPA&#41;,6.5
rate_beer_1572,Stone Levitation Ale,Stone Brewing Company,Amber Ale,4.4
rate_beer_1573,Anchor BigLeaf Maple Autumn Red,Anchor Brewing Company,Amber Ale,6.0
rate_beer_1574,A. Le Coq Special Red,A. Le Coq  &#40;Olvi&#41;,Amber Lager/Vienna,5.2
rate_beer_1575,Barnstormers Red Baron Ale,Custom Brewcrafters,Amber Ale,
rate_beer_1576,Blacksmith Montana Amber Ale,Blacksmith Brewing Company,Amber Ale,5.4
rate_beer_1577,Hellbender Red Line Ale &#40;Rum Barrel&#41;,Hellbender Brewing Company,Amber Ale,6.0
rate_beer_1578,Hoppers Tampa Red,Hoppers Grille & Brewery,Irish Ale,4.8
rate_beer_1579,Royal Gorge Skyline Rye,Royal Gorge Brewing Company,Specialty Grain,6.5
rate_beer_1580,Camino del Sol Cerveza Artesanal Red Llama Ale,Camino del Sol Cerveza Artesanal,Amber Ale,5.3
rate_beer_1581,3 Guys & A Beer_d 2 Bit IPA,3 Guys & A Beer_d Brewing Company,India Pale Ale &#40;IPA&#41;,
rate_beer_1582,D_s Aggie Amber Ale,De La Vega_s Pecan Grill and Brewery,Amber Ale,
rate_beer_1583,Archers Robin Red Breast,Archers &#40;Evan Evans&#41;,Bitter,4.0
rate_beer_1584,Beerbliotek Mankerbeer Red Ale,Beerbliotek,Amber Ale,6.0
rate_beer_1585,AdstraGold Red Summer Wheat,AdstraGold Microbrewery & Bistro Bar,Wheat Ale,4.0
rate_beer_1586,Crazy Mountain Boohai Red Ale &#40;Kura Koa&#41;,Crazy Mountain Brewing Company,Amber Ale,6.0
rate_beer_1587,Garage &#40;CA&#41; Ragtop Red,Garage  Brewing Company and Pizzeria,Amber Ale,5.4
rate_beer_1588,Bad Tattoo No Walls Berliner Weisse,Bad Tattoo Brewing,Berliner Weisse,3.3
rate_beer_1589,Sprague Farm French and Indian Corn Ale,Sprague Farm & Brew Works,Specialty Grain,
rate_beer_1590,Ise Kadoya Amarillo Amber Ale ,Ise Kadoya,Amber Ale,
rate_beer_1591,Philipsburg NewlyRed Double Red,Philipsburg Brewing Company,American Strong Ale,6.9
rate_beer_1592,Bricktowne Table Rock Red Ale,Bricktowne Brewing Company,Amber Ale,5.6
rate_beer_1593,Flossmoor Station Rot Geist American Red Wheat,Flossmoor Station Restaurant & Brewery,Wheat Ale,6.0
rate_beer_1594,Charleville Tornado Alley Amber Ale,Charleville Vineyard & Microbrewery,Amber Ale,
rate_beer_1595,14th Star Maple Breakfast Stout ,14th Star Brewing Company,Stout,5.5
rate_beer_1596,Thirsty Monk Robustus Rubeus Imperial Red,Thirsty Monk Pub and Brewery,Imperial IPA,8.3
rate_beer_1597,Sunriver Chalk Rock Amber,Sunriver Brewing Company,Amber Ale,5.0
rate_beer_1598,Roosters Brewing Rude Ram Red,Roosters Brewing Co. &#40;US&#41;,Amber Ale,4.0
rate_beer_1599,la Loire 109,Brasserie de la Loire,Amber Ale,6.0
rate_beer_1600,Cervecera del Centro Ambar,Cervecera del Centro,Oktoberfest/MÃ¤rzen,5.5
rate_beer_1601,JT Schmids Emils Amber Ale ,JT Schmids Brewhouse & Eatery,Amber Ale,5.2
rate_beer_1602,Amherst Minuteman Red,Amherst Brewing Company,Amber Ale,4.8
rate_beer_1603,Lazy Hiker Inaugural Amber,Lazy Hiker Brewing Company,Amber Ale,5.25
rate_beer_1604,Stadin American Red Ale,Stadin Panimo,Amber Ale,4.5
rate_beer_1605,Cumberland Slewfoot,Cumberland Brews &#40;US&#41;,Amber Ale,4.2
rate_beer_1606,Anacortes Creamsicle Ale,Rockfish Grill & Anacortes Brewery,Spice/Herb/Vegetable,
rate_beer_1607,Swamp Cabbage Merry Cinnamas,Swamp Cabbage Brewing Company,Amber Ale,5.0
rate_beer_1608,192 Amber Rye,192 Brewing Company,Specialty Grain,6.0
rate_beer_1609,Siren Red Rind IPA,Siren,India Pale Ale &#40;IPA&#41;,5.8
rate_beer_1610,Creature Comforts Borboya Reclaimed Rye,Creature Comforts Brewing Company,Amber Ale,5.5
rate_beer_1611,Aftershock Misty Mountain Hop White IPA,Aftershock Brewing Company,India Pale Ale &#40;IPA&#41;,7.0
rate_beer_1612,Base Camp New Wave Amber,Base Camp Brewing Company,Amber Lager/Vienna,5.6
rate_beer_1613,Blind Pig Hopped-up Red,Blind Pig Brewery,Amber Ale,5.8
rate_beer_1614,Copper Kettle Belgian Tart Wit,Copper Kettle Brewing &#40;CO&#41;,Witbier,
rate_beer_1615,Cannonball Creek Lil_ Vic,Cannonball Creek Brewing Company,Session IPA,4.7
rate_beer_1616,PÃµhjala / Norway Brewing Co. Batch Zero,PÃµhjala,Amber Ale,8.7
rate_beer_1617,De Molen Bed & Breakfast,Brouwerij de Molen,Spice/Herb/Vegetable,4.4
rate_beer_1618,Le Magnifiche Elbana,La Petrognola / Rio Maggio,Amber Ale,8.0
rate_beer_1619,Odell Fir Na Tine,Odell Brewing Company,Amber Ale,5.3
rate_beer_1620,Crooked Eye Regimental 80 Scottish Ale,Crooked Eye Brewery,Scottish Ale,4.7
rate_beer_1621,Obed and Isaac_s Obed_s Pride Amber Ale,Obed and Isaac_s Microbrewery and Eatery,Amber Ale,5.4
rate_beer_1622,3 Freaks Lucky Clover Red Ale,3 Freaks Brewery,Irish Ale,4.5
rate_beer_1623,Crazy Mountain Loco Rio,Crazy Mountain Brewing Company,Amber Lager/Vienna,5.5
rate_beer_1624,Moncada Notting Hill Red,Moncada,Amber Ale,6.0
rate_beer_1625,BÃ©ily_s Foxtail Red,BÃ©ily_s Brewing Co.,Amber Ale,5.5
rate_beer_1626,RJ King Wingwalker Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Oktoberfest/MÃ¤rzen,4.5
