_id,name,color,fuel,year,km,city,owner,price
bikewale_6601,Yamaha FZ16 Standard,black,Petrol,2010,28940,Delhi,First,37000
bikewale_6602,Bajaj Pulsar NS200 Standard,black,Petrol,2012,30000,Delhi,First,62000
bikewale_6603,Hero Honda Karizma ZMR Standard,red,Petrol,2010,14600,Delhi,Second,45000
bikewale_6604,Hero Honda CBZ extreme Self,black,Petrol,2010,38000,Delhi,First,35000
bikewale_6605,Bajaj Pulsar 150 DTS- i Standard,red,Petrol,2011,4874,Mumbai,First,65000
bikewale_6606,Honda CB Shine Electric Start/Drum/Alloy,black,Petrol,2011,28000,Delhi,First,45000
bikewale_6607,Bajaj Pulsar 135 LS Standard,blue,Petrol,2013,13000,Bangalore,First,55000
bikewale_6608,Hyosung GT650R Standard,red,Petrol,2012,3300,Bangalore,First,360000
bikewale_6609,Bajaj Pulsar 180 DTS- i Standard,red,Petrol,2010,37000,Delhi,First,26000
bikewale_6610,Yamaha Fazer Standard,orange,Petrol,2009,18000,Mumbai,First,45000
bikewale_6611,Honda CB Shine Electric Start/Drum/Alloy,black,Petrol,2007,50000,Bangalore,First,50000
bikewale_6612,Hero Honda Karizma Standard,yellow,Petrol,2006,45000,Mumbai,First,25000
bikewale_6613,TVS Apache RTR 180 Standard,white,Petrol,2014,12800,Bangalore,First,72000
bikewale_6614,Bajaj Avenger 220 DTS- i,red,Petrol,2007,5000,Delhi,First,30000
bikewale_6615,Yamaha FZ S V 2.0 Standard,red,Petrol,2014,5000,Delhi,First,80000
bikewale_6616,Honda CB Unicorn Standard,silver,Petrol,2007,34000,Delhi,First,28000
bikewale_6617,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2007,37000,Delhi,First,22000
bikewale_6618,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2008,26000,Bangalore,First,40000
bikewale_6619,TVS Star City Plus Kick Start,black,Petrol,2006,80000,Mumbai,First,20000
bikewale_6620,Royal Enfield Thunderbird 350 Disc,blue,Petrol,2003,72000,Bangalore,First,89500
bikewale_6621,Bajaj Discover 100 5 Speed Self,black,Petrol,2009,80000,Delhi,Second,20000
bikewale_6622,Honda Activa Standard,red,Petrol,2002,39000,Mumbai,Second,15000
bikewale_6623,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2005,70000,Bangalore,First,24000
bikewale_6624,Suzuki GS150R Standard,black,Petrol,2011,24500,Mumbai,First,50000
bikewale_6625,Hero Honda Passion PRO Standard,black,Petrol,2012,34000,Delhi,First,30000
bikewale_6626,Bajaj Discover 100 5 Speed Self,black,Petrol,2012,25000,Delhi,Second,35000
bikewale_6627,Yamaha SS 125 Standard,red,Petrol,2010,25000,Delhi,First,40000
bikewale_6628,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2011,38000,Delhi,Second,47000
bikewale_6629,Honda CB Unicorn GP E,red,Petrol,2007,55000,Mumbai,First,45000
bikewale_6630,Honda Activa Deluxe,white,Petrol,2011,34950,Bangalore,First,38000
bikewale_6631,Bajaj Pulsar 150 Kick Start,black,Petrol,2005,0,Mumbai,Second,15000
bikewale_6632,Honda Dio Deluxe,white,Petrol,2013,18900,Mumbai,First,43000
bikewale_6633,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2007,34000,Bangalore,First,30500
bikewale_6634,Honda CB Trigger DLX,golden,Petrol,2013,4700,Mumbai,First,56000
bikewale_6635,Hero Passion PRO Disc Brake Electric Start,BHG,Petrol,2013,29000,Delhi,First,40000
bikewale_6636,Hero Glamour Disc Brake,black,Petrol,2013,17000,Mumbai,First,40000
bikewale_6637,Bajaj Discover 100 4 Speed,red,Petrol,2005,35000,Mumbai,First,25000
bikewale_6638,Bajaj Avenger 220 DTS- i,black,Petrol,2009,40000,Delhi,First,38000
bikewale_6639,TVS Jupiter Standard,white,Petrol,2014,4700,Delhi,First,49000
bikewale_6640,Yamaha FZ S Standard,black,Petrol,2010,28000,Delhi,First,40000
bikewale_6641,Hero Honda Hunk Standard,black,Petrol,2009,56000,Delhi,First,30000
bikewale_6642,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2011,50000,Bangalore,First,50000
bikewale_6643,Royal Enfield Thunderbird 350 Standard,silver,Petrol,2002,40000,Delhi,Second,40000
bikewale_6644,Bajaj Boxer CT 100,red,Petrol,2004,30000,Bangalore,First,25000
bikewale_6645,Bajaj CT100 Spoke,red,Petrol,2004,100000,Delhi,First,12000
bikewale_6646,Bajaj Discover 100 T Disc Brake,black,Petrol,2014,7600,Mumbai,First,45000
bikewale_6647,Hero Honda CD Deluxe Standard,blue,Petrol,2006,35000,Delhi,Second,10000
bikewale_6648,Bajaj Avenger 220 DTS- i,red,Petrol,2013,12000,Delhi,First,53000
bikewale_6649,Bajaj Discover 100 5 Speed,black,Petrol,2011,12000,Delhi,First,30000
bikewale_6650,Royal Enfield Bullet 350 Standard,black,Petrol,2003,20000,Mumbai,First,99000
bikewale_6651,Honda CB Unicorn Standard,black,Petrol,2011,50000,Mumbai,First,45000
bikewale_6652,Honda CB Twister Disc/Electric start,grey,Petrol,2011,20000,Bangalore,First,45000
bikewale_6653,Bajaj Pulsar NS200 Standard,blue,Petrol,2012,15000,Bangalore,First,70000
bikewale_6654,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2008,15000,Mumbai,First,40000
bikewale_6655,Bajaj Pulsar 135 LS Standard,black,Petrol,2013,11000,Bangalore,First,52000
bikewale_6656,Yamaha FZ16 Standard,black,Petrol,2010,28940,Delhi,First,35000
bikewale_6657,Royal Enfield Bullet 350 Standard,black,Petrol,1994,10000,Mumbai,First,150000
bikewale_6658,Yamaha FZ S V 2.0 Standard,black,Petrol,2012,5300,Delhi,First,52000
bikewale_6659,Yamaha FZ16 Standard,red,Petrol,2008,59568,Delhi,First,25000
bikewale_6660,Honda CB Trigger DLX,black,Petrol,2013,10600,Bangalore,First,69000
bikewale_6661,Suzuki AX 100 Standard,black,Petrol,1986,77850,Mumbai,First,15000
bikewale_6662,Bajaj Pulsar 220F Standard,black,Petrol,2013,4000,Bangalore,First,80000
bikewale_6663,Bajaj Pulsar NS200 Standard,black,Petrol,2013,5000,Mumbai,First,69000
bikewale_6664,Bajaj Pulsar 220 Fi Standard,red,Petrol,2012,61000,Mumbai,First,55000
bikewale_6665,Hero CBZ X-Treme ES,silver,Petrol,2007,30000,Mumbai,First,23000
bikewale_6666,Hero Honda CBZ Disc,silver,Petrol,2000,85000,Bangalore,Second,20000
bikewale_6667,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2015,100,Delhi,First,70000
bikewale_6668,Honda CB Unicorn Dazzler Deluxe,black,Petrol,2011,28000,Delhi,First,45000
bikewale_6669,Hero Honda Karizma Standard,yellow,Petrol,2013,10000,Delhi,First,40000
bikewale_6670,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2015,100,Delhi,First,70000
bikewale_6671,Suzuki Let's Standard,red,Petrol,2014,2158,Bangalore,First,45000
bikewale_6672,Hero Honda Splendor Plus Disc,black,Petrol,2009,45000,Delhi,First,25000
bikewale_6673,Vespa VX 125 Standard,red,Petrol,2012,500,Mumbai,First,75000
bikewale_6674,Honda CB Unicorn Standard,grey,Petrol,2005,60000,Bangalore,First,30000
bikewale_6675,Honda CB Unicorn Standard,grey,Petrol,2005,60000,Bangalore,First,30000
bikewale_6676,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2012,12000,Delhi,First,65000
bikewale_6677,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2011,30000,Delhi,First,45000
bikewale_6678,Hero Ignitor Disc Brake,black,Petrol,2013,11000,Bangalore,First,52000
bikewale_6679,TVS Apache RTR 160 Rear Disc Brake,red,Petrol,2011,49000,Bangalore,First,45000
bikewale_6680,Yamaha FZ S Standard,black,Petrol,2013,30000,Delhi,First,53000
bikewale_6681,Honda CB Unicorn GP E,black,Petrol,2012,8000,Mumbai,First,52000
bikewale_6682,Royal Enfield Electra 5 S Drum Self,silver,Petrol,2011,14500,Mumbai,Second,90000
bikewale_6683,Bajaj Discover125 Disc Brake,black,Petrol,2012,23000,Delhi,First,35000
bikewale_6684,TVS Fiero F2 Disc,black,Petrol,2004,50000,Bangalore,Second,20000
bikewale_6685,Bajaj Avenger 220 DTS- i,green,Petrol,2014,10000,Mumbai,First,70000
bikewale_6686,Bajaj Discover125 Drum Brake,black,Petrol,2006,62000,Delhi,First,15000
bikewale_6687,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2007,43000,Mumbai,First,30000
bikewale_6688,Honda CBF Stunner Disc Self,red,Petrol,2011,64000,Delhi,First,30000
bikewale_6689,Bajaj Pulsar 135 LS Standard,black,Petrol,2015,15000,Delhi,First,40000
bikewale_6690,Mahindra Duro Standard,dark brown,Petrol,2010,7900,Mumbai,First,22000
bikewale_6691,Suzuki GS150R Standard,black,Petrol,2011,11500,Bangalore,First,49000
bikewale_6692,Bajaj Pulsar NS200 Standard,red,Petrol,2012,34000,Mumbai,First,55000
bikewale_6693,Bajaj Discover125 Drum Brake,black,Petrol,2005,42000,Bangalore,First,20000
bikewale_6694,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2004,50000,Mumbai,First,35000
bikewale_6695,Bajaj Pulsar 180 DTS- i Standard,red,Petrol,2009,38000,Delhi,First,37000
bikewale_6696,Bajaj Discover 100 4 Speed,black,Petrol,2013,32000,Bangalore,First,38000
bikewale_6697,Bajaj Avenger 220 DTS- i,grey,Petrol,2012,27000,Delhi,First,60000
bikewale_6698,Bajaj Discover 125 ST Standard,red,Petrol,2013,22000,Delhi,First,37000
bikewale_6699,Hero Glamour FI Standard,black,Petrol,2013,10000,Mumbai,First,50000
bikewale_6700,Honda Activa Deluxe,white,Petrol,2013,8350,Bangalore,First,45000
bikewale_6701,Royal Enfield Thunderbird 350 Disc Self,black,Petrol,2014,5000,Delhi,First,130000
bikewale_6702,Hero Honda Glamour Disc Self,red,Petrol,2010,40000,Delhi,First,25000
bikewale_6703,Hero Honda Ambition Drum Kick,silver,Petrol,2003,80000,Delhi,First,22000
bikewale_6704,Honda CB Unicorn GP E,red,Petrol,2007,38000,Mumbai,Third,30000
bikewale_6705,Bajaj Pulsar 135 LS Standard,red,Petrol,2011,40000,Delhi,First,35000
bikewale_6706,Bajaj Xcd 125 Self,black,Petrol,2008,17000,Delhi,First,23000
bikewale_6707,Hero Honda Splendor Standard,black,Petrol,2002,45000,Delhi,First,18000
bikewale_6708,Hero Hunk Rear Disc Brake,black,Petrol,2014,4400,Bangalore,First,65000
bikewale_6709,Vespa VX 125 Standard,red,Petrol,2015,45,Bangalore,First,78000
bikewale_6710,Honda CB Unicorn Standard,black,Petrol,2012,12000,Mumbai,First,58000
bikewale_6711,Hero CD Dawn Standard,black,Petrol,2012,13105,Mumbai,First,35000
bikewale_6712,Honda Activa 125 Standard,grey,Petrol,2013,7500,Bangalore,First,52000
bikewale_6713,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2011,72000,Mumbai,First,38000
bikewale_6714,Hero Hunk Rear Disc Brake,black,Petrol,2014,4700,Bangalore,First,60000
bikewale_6715,Royal Enfield Thunderbird 350 Disc Self,black,Petrol,2014,10000,Mumbai,First,125000
bikewale_6716,Hero Passion PRO Self Alloy,blue,Petrol,2010,37350,Delhi,First,31000
bikewale_6717,Bajaj Discover 100 4 Speed,black,Petrol,2006,55000,Delhi,First,17000
bikewale_6718,Hero Super Splendor Electric Start,black,Petrol,2012,21000,Mumbai,First,40000
bikewale_6719,Honda Activa Standard,black,Petrol,2010,14000,Delhi,Second,19000
bikewale_6720,Honda Activa Standard,grey,Petrol,2013,6300,Delhi,First,32000
bikewale_6721,Yamaha Fazer Standard,red,Petrol,2011,67000,Mumbai,Second,45000
bikewale_6722,Yamaha FZ V 2.0 Standard,black,Petrol,2014,2600,Bangalore,First,87000
bikewale_6723,Mahindra Centuro N1,black,Petrol,2013,10100,Delhi,First,35000
bikewale_6724,Hero Honda CBZ Self,silver,Petrol,2001,20000,Bangalore,Second,15000
bikewale_6725,Bajaj Pulsar 150 DTS- i Kick Start,black,Petrol,2011,35000,Delhi,First,30000
bikewale_6726,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2012,26000,Delhi,First,45000
bikewale_6727,Hero Honda Passion PRO Standard,black,Petrol,2010,15000,Delhi,First,35000
bikewale_6728,Honda CB Unicorn Kick Start,black,Petrol,2006,66000,Bangalore,Second,24000
bikewale_6729,Hero Honda Passion Plus Disc,green,Petrol,2004,50000,Mumbai,Second,16000
bikewale_6730,Hero Splendor Pro Classic Standard,red,Petrol,2014,3500,Bangalore,First,50000
bikewale_6731,Yamaha YBX Standard,black,Petrol,1999,34500,Delhi,Second,12500
bikewale_6732,Yamaha RXZ Standard,maroon,Petrol,1998,76201,Bangalore,Second,67000
bikewale_6733,Bajaj Pulsar NS200 Standard,red,Petrol,2013,17000,Delhi,First,70000
bikewale_6734,Honda Activa Standard,black,Petrol,2010,15140,Delhi,Second,25000
bikewale_6735,Honda Activa Standard,black,Petrol,2010,15140,Delhi,Second,19000
bikewale_6736,Yamaha FZ S V 2.0 Standard,black,Petrol,2014,2600,Bangalore,First,85000
bikewale_6737,Bajaj Pulsar 150 DTS- i Standard,silver,Petrol,2006,10000,Delhi,First,25000
bikewale_6738,Royal Enfield Bullet Electra Twinspark Disc/Electric start,black,Petrol,2014,6500,Mumbai,First,110000
bikewale_6739,Honda CBR250R Pearl Sunbeam White-STD,black,Petrol,2011,9900,Bangalore,First,120000
bikewale_6740,Hero Xtreme 2014 Self Start Double Disc Brake Alloy Wheel,black,Petrol,2014,12500,Delhi,First,65000
bikewale_6741,Hero Honda Karizma Standard,yellow,Petrol,2011,30000,Bangalore,First,50000
bikewale_6742,Yamaha YZF R15 V 2.0,black,Petrol,2013,8200,Bangalore,First,95000
bikewale_6743,Hero Honda Passion PRO Standard,black,Petrol,2010,35000,Delhi,First,35000
bikewale_6744,Hero Honda CD Dawn Standard,black,Petrol,2011,11000,Bangalore,Second,30000
bikewale_6745,Suzuki Zeus Standard,red,Petrol,2006,60000,Bangalore,Second,18000
bikewale_6746,Bajaj Avenger 220 DTS- i,black,Petrol,2014,11000,Mumbai,First,85000
bikewale_6747,Bajaj Pulsar 150 DTS- i Kick Start,black,Petrol,2008,75000,Delhi,Second,20000
bikewale_6748,Yamaha FZ S Standard,red,Petrol,2012,26000,Bangalore,First,65000
bikewale_6749,TVS Apache RTR 160 Rear Disc Brake,black,Petrol,2010,59000,Mumbai,First,25000
bikewale_6750,Honda Activa Deluxe,black,Petrol,2012,13000,Mumbai,First,45000
bikewale_6751,Bajaj Pulsar NS200 Standard,yellow,Petrol,2013,24000,Mumbai,First,75000
bikewale_6752,Bajaj Pulsar NS200 Standard,blue,Petrol,2013,9200,Mumbai,First,70000
bikewale_6753,Bajaj Pulsar 220F Standard,red,Petrol,2011,23000,Delhi,First,50000
bikewale_6754,Honda CB Unicorn Standard,black,Petrol,2013,6500,Mumbai,First,65000
bikewale_6755,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2008,40400,Delhi,First,27000
bikewale_6756,Yamaha YZF R15 V1,blue,Petrol,2008,52000,Mumbai,First,65000
bikewale_6757,Hero Honda CBZ extreme Self,black,Petrol,2011,24000,Bangalore,First,45000
bikewale_6758,TVS Champ Standard,blue,Petrol,1986,4000,Mumbai,First,4000
bikewale_6759,Bajaj Pulsar 150 Kick Start,black,Petrol,2006,20800,Delhi,Second,20000
bikewale_6760,Kawasaki Ninja 650 Standard,green,Petrol,2011,22000,Mumbai,Second,350000
bikewale_6761,Hero Honda Passion Plus Drum,blue,Petrol,2008,35900,Bangalore,First,30000
bikewale_6762,Bajaj Pulsar 150 DTS- i Kick Start,black,Petrol,2005,60875,Bangalore,First,25000
bikewale_6763,Yamaha FZ16 Standard,black,Petrol,2013,2800,Bangalore,First,66000
bikewale_6764,Royal Enfield Bullet 350 Standard,silver,Petrol,1975,100000,Mumbai,Third,110000
bikewale_6765,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2006,20000,Mumbai,First,28000
bikewale_6766,Hero Honda CD Dawn Standard,black,Petrol,2006,50000,Mumbai,First,25000
bikewale_6767,Suzuki Access 125,maroon,Petrol,2010,15000,Mumbai,Second,31500
bikewale_6768,Hero Honda Achiever Disc Self,black,Petrol,2006,20000,Delhi,First,25000
bikewale_6769,Hero Honda Karizma Standard,red,Petrol,2008,10000,Delhi,First,40000
bikewale_6770,Bajaj Pulsar NS200 Standard,black,Petrol,2013,27000,Delhi,First,60000
bikewale_6771,TVS Apache RTR 180 Standard,white,Petrol,2010,28000,Bangalore,First,58000
bikewale_6772,Hero Honda Karizma ZMR Standard,black,Petrol,2010,23000,Bangalore,First,65000
bikewale_6773,Hero Glamour Disc Brake,red,Petrol,2010,34000,Delhi,First,30000
bikewale_6774,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,27000,Delhi,First,23000
bikewale_6775,Bajaj Avenger 220 DTS- i,black,Petrol,2014,2080,Delhi,First,70000
bikewale_6776,Honda CB Unicorn Standard,red,Petrol,2011,23000,Bangalore,First,50000
bikewale_6777,Yamaha SZ X Standard,black,Petrol,2010,42000,Delhi,First,25000
bikewale_6778,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2003,22700,Bangalore,First,40000
bikewale_6779,Royal Enfield Electra Standard,black,Petrol,2006,25000,Mumbai,First,85000
bikewale_6780,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2013,15000,Delhi,First,60000
bikewale_6781,Bajaj Avenger 220 DTS- i,black,Petrol,2013,10000,Bangalore,First,75000
bikewale_6782,Honda CBF Stunner Disc Self,yellow,Petrol,2008,45000,Bangalore,First,40000
bikewale_6783,Bajaj Avenger 220 DTS- i,black,Petrol,2013,11000,Delhi,First,76000
bikewale_6784,Bajaj Pulsar 220F Standard,black,Petrol,2011,41000,Delhi,First,40000
bikewale_6785,Honda CB Unicorn GP E,black,Petrol,2014,13000,Mumbai,First,65000
bikewale_6786,Honda CB Unicorn Standard,black,Petrol,2013,18000,Mumbai,First,60000
bikewale_6787,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2014,2100,Mumbai,First,65000
bikewale_6788,Hero Honda CBZ extreme Self,black,Petrol,2006,37500,Delhi,Second,26000
bikewale_6789,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2008,22000,Delhi,First,25000
bikewale_6790,Suzuki Access 125,white,Petrol,2012,21620,Bangalore,Second,38000
bikewale_6791,Yamaha SZ R Standard,black,Petrol,2012,45000,Delhi,First,30000
bikewale_6792,Bajaj Pulsar 220 Fi Standard,blue,Petrol,2008,63000,Mumbai,Second,50000
bikewale_6793,Hero Honda Passion Plus Drum,black,Petrol,2005,175000,Mumbai,First,25000
bikewale_6794,Honda CB Unicorn Dazzler Standard,red,Petrol,2010,25000,Mumbai,First,40000
bikewale_6795,Bajaj Pulsar NS200 Standard,yellow,Petrol,2013,22000,Delhi,First,60000
bikewale_6796,Royal Enfield Bullet 350 Standard,black,Petrol,1984,60000,Bangalore,Second,92000
bikewale_6797,Royal Enfield Bullet 350 Twinspark Drum /Kick start,black,Petrol,2012,25000,Bangalore,First,90000
bikewale_6798,Bajaj Avenger 220 DTS- i,blue,Petrol,2013,27000,Bangalore,First,75000
bikewale_6799,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2014,13000,Bangalore,First,67000
bikewale_6800,Honda CB Twister Disc/Electric start,white,Petrol,2012,40000,Delhi,First,35000
bikewale_6801,Yamaha Fazer Standard,black,Petrol,2011,17387,Bangalore,First,50000
bikewale_6802,Suzuki Fiero Standard,red,Petrol,2002,150000,Bangalore,First,25000
bikewale_6803,Bajaj Discover 125 ST Standard,black,Petrol,2013,9910,Mumbai,First,40000
bikewale_6804,Bajaj Platina Platina 100 Spoke Wheel,blue,Petrol,2006,42000,Bangalore,First,15000
bikewale_6805,Yamaha FZ S Standard,black,Petrol,2009,16000,Mumbai,Second,40000
bikewale_6806,Bajaj Discover 150S Disc,red,Petrol,2014,3400,Delhi,First,50000
bikewale_6807,Hero Passion PRO Self Alloy,black,Petrol,2011,36000,Delhi,First,38000
bikewale_6808,Yamaha YBR 110 Standard,black,Petrol,2013,24500,Delhi,First,36000
bikewale_6809,Honda CB Unicorn Standard,black,Petrol,2007,60000,Bangalore,First,37000
bikewale_6810,Bajaj Pulsar 150 DTS- i Kick Start,black,Petrol,2011,20000,Bangalore,First,55000
bikewale_6811,Yamaha Fazer Standard,red,Petrol,2013,8500,Bangalore,First,70000
bikewale_6812,Hero Xtreme Rear Drum Brake,red,Petrol,2014,7500,Delhi,First,70000
bikewale_6813,TVS Victor Standard,red,Petrol,2004,98000,Bangalore,First,16000
bikewale_6814,Hero Honda Splendor Standard,black,Petrol,2001,50000,Bangalore,First,35000
bikewale_6815,Royal Enfield Bullet 350 Standard,Custom,Petrol,1988,6000,Mumbai,Third,130000
bikewale_6816,Honda CB Twister Drum/Electric start,black,Petrol,2011,31700,Bangalore,First,35000
bikewale_6817,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,60000,Bangalore,First,32000
bikewale_6818,Bajaj Pulsar 180 DTS- i Standard,red,Petrol,2011,45000,Mumbai,First,40000
bikewale_6819,Yamaha YZF R15 V1,black,Petrol,2009,28000,Mumbai,First,65000
bikewale_6820,Hero Honda Passion Plus Drum,black,Petrol,2006,50000,Bangalore,First,28000
bikewale_6821,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,28590,Delhi,First,35000
bikewale_6822,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2006,40000,Bangalore,Third,20000
bikewale_6823,TVS Jupiter Standard,white,Petrol,2014,600,Delhi,First,48000
bikewale_6824,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2005,36000,Bangalore,First,22000
bikewale_6825,Hero Passion PRO Kick Spoke,black,Petrol,2003,29000,Bangalore,First,22000
bikewale_6826,Yamaha SZ R Standard,black,Petrol,2011,35607,Delhi,First,35000
bikewale_6827,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2011,20000,Bangalore,First,46000
bikewale_6828,Bajaj Avenger 220 DTS- i,red,Petrol,2012,7827,Delhi,First,50000
bikewale_6829,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2006,30000,Mumbai,Second,25000
bikewale_6830,Royal Enfield Machismo 350,green,Petrol,2003,40000,Delhi,First,70000
bikewale_6831,Royal Enfield Thunderbird 350 Disc Self,blue,Petrol,2015,4000,Mumbai,First,125000
bikewale_6832,Bajaj Discover 150F Disc,red,Petrol,2015,800,Bangalore,First,69000
bikewale_6833,Royal Enfield Thunderbird 350 Disc,black,Petrol,2013,13500,Mumbai,First,115000
bikewale_6834,Hero Honda Xtreme Standard,black,Petrol,2011,16000,Mumbai,First,47000
bikewale_6835,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2012,14000,Mumbai,First,45000
bikewale_6836,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2012,14000,Mumbai,First,45000
bikewale_6837,Bajaj Pulsar 180 DTS- i Standard,blue,Petrol,2012,45000,Bangalore,First,50000
bikewale_6838,TVS Jupiter Standard,grey,Petrol,2014,4800,Bangalore,First,55000
bikewale_6839,TVS Jupiter Standard,white,Petrol,2014,600,Delhi,First,47000
bikewale_6840,Bajaj Pulsar 220F Standard,black,Petrol,2013,14000,Mumbai,First,65000
bikewale_6841,Yamaha RXZ Standard,red,Petrol,1997,1000,Delhi,First,40000
bikewale_6842,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2007,70000,Delhi,First,25000
bikewale_6843,Yamaha FZ S V 2.0 Standard,blue,Petrol,2015,2800,Bangalore,First,93000
bikewale_6844,Royal Enfield Classic Desert Storm Standard,sand colour,Petrol,2013,8900,Delhi,First,150000
bikewale_6845,Hero Honda Splendor Standard,grey,Petrol,2003,19500,Bangalore,First,25000
bikewale_6846,TVS Apache RTR 160 Rear Disc Brake,grey,Petrol,2011,15000,Delhi,First,50000
bikewale_6847,Bajaj Discover 150 Standard,black,Petrol,2010,34000,Delhi,First,31000
bikewale_6848,Bajaj Pulsar 180 DTS- i Standard,blue,Petrol,2011,22000,Mumbai,First,45000
bikewale_6849,TVS Apache RTR 180 Standard,black,Petrol,2011,48000,Mumbai,First,30000
bikewale_6850,Royal Enfield Classic 500 Standard,black,Petrol,2011,7000,Bangalore,First,150000
bikewale_6851,Yamaha Fazer Standard,red,Petrol,2011,47000,Delhi,First,42000
bikewale_6852,Yamaha YZF R15 V1,yellow,Petrol,2010,4450,Mumbai,First,85000
bikewale_6853,Bajaj Pulsar 200 Standard,silver,Petrol,2007,0,Delhi,Second,25000
bikewale_6854,Hero Honda Passion X Pro Standard,red,Petrol,2013,6770,Bangalore,Second,45000
bikewale_6855,Bajaj Discover 150 Standard,blue,Petrol,2010,26000,Delhi,Second,25000
bikewale_6856,TVS Star City Alloy wheels,black,Petrol,2008,38000,Delhi,First,14000
bikewale_6857,Bajaj Pulsar 180 DTS- i Standard,red,Petrol,2007,36500,Bangalore,Second,30000
bikewale_6858,Honda CB Shine Disk Kick,black,Petrol,2015,100,Delhi,First,58000
bikewale_6859,Bajaj Discover125 Disc Brake,black,Petrol,2009,21000,Delhi,First,35000
bikewale_6860,Bajaj Pulsar 180 DTS- i Standard,red,Petrol,2007,28600,Mumbai,Second,27500
bikewale_6861,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2012,36000,Delhi,First,27000
bikewale_6862,Bajaj Pulsar 220 DTS-i Standard,black,Petrol,2010,15000,Delhi,First,55000
bikewale_6863,Yamaha RX100 Standard,black,Petrol,1995,17000,Delhi,Second,14000
bikewale_6864,Yamaha FZ S Standard,red,Petrol,2009,40000,Mumbai,First,35000
bikewale_6865,Hero Impulse Standard,black,Petrol,2013,20000,Delhi,First,45000
bikewale_6866,Yamaha FZ S Standard,red,Petrol,2009,40000,Mumbai,First,35000
bikewale_6867,Honda Dio Deluxe,black,Petrol,2015,0,Delhi,First,50000
bikewale_6868,KTM 390 Duke ABS Standard,white,Petrol,2014,14000,Mumbai,First,175000
bikewale_6869,TVS Scooty Streak Standard,Pink,Petrol,2012,350,Mumbai,First,30000
bikewale_6870,Suzuki GS150R Standard,grey,Petrol,2010,56000,Bangalore,First,34000
bikewale_6871,Hero CBZ X-Treme ES,black,Petrol,2012,22000,Delhi,First,53000
bikewale_6872,Bajaj Pulsar 150 DTS- i Kick Start,black,Petrol,2006,29800,Delhi,First,16500
bikewale_6873,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2007,32000,Delhi,First,26000
bikewale_6874,TVS Victor Standard,grey,Petrol,2002,43000,Bangalore,First,20000
bikewale_6875,Hero Honda Passion Standard,red,Petrol,2002,59000,Delhi,First,11000
bikewale_6876,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2011,30000,Delhi,First,40000
bikewale_6877,LML Freedom SP Standard,black,Petrol,2012,3470,Delhi,First,30000
bikewale_6878,Yamaha RX135 Standard,black,Petrol,2000,83000,Bangalore,Third,42000
bikewale_6879,Bajaj Discover125 Drum Brake,blue,Petrol,2012,14000,Bangalore,First,40000
bikewale_6880,Honda CB Shine Electric Start/Drum/Alloy,grey,Petrol,2014,4600,Delhi,First,46000
bikewale_6881,Hero Honda Glamour FI Disc,black,Petrol,2010,55000,Delhi,First,22000
bikewale_6882,Royal Enfield Bullet Electra Twinspark Disc/Electric start,red,Petrol,2010,27000,Delhi,Second,80000
bikewale_6883,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2010,31000,Delhi,First,40000
bikewale_6884,Bajaj Discover 100 5 Speed Self,blue,Petrol,2009,30000,Delhi,First,30000
bikewale_6885,Honda CB Shine Drum Self,black,Petrol,2014,6000,Mumbai,First,50000
